"Product","Brand","Variant","Size_liter","Pack","Market","Period","Value_1000_EUR","Volume_1000_liter","Price_per_liter","Dis_weight","Dis_num","Promo_value_1000_EUR","Non_promo_value_1000_EUR","Promo_volume_1000_liter","Non_promo_volume_1000_liter"
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-04-22,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-05-20,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-06-17,0,0,0,0,0,0,0,0,0
"Karatea PFIRSICH HIBISKUS Can 0.33 Liter","Karatea","PFIRSICH HIBISKUS","0.33","Can","Retailer B",2024-07-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2022-08-15,4.1313,1.9163,2.15587329750039,14.25,8,0.1749,3.9564,0.0899,1.8264
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2022-09-12,3.3445,1.5562,2.1491453540676,13.5,8,0.2857,3.0588,0.1426,1.4136
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2022-10-10,1.4655,0.7087,2.06787074925921,12.75,6.75,0.2323,1.2332,0.1423,0.5664
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2022-11-07,0.4606,0.2343,1.96585574050363,8,5,0.1358,0.3248,0.0835,0.1508
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2022-12-05,0.1673,0.0855,1.95672514619883,4,3.75,0.0296,0.1377,0.0216,0.0639
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-01-02,0.1089,0.0602,1.80897009966777,2.25,3.25,0.0337,0.0752,0.026,0.0342
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-01-30,0.052,0.0278,1.8705035971223,1.25,2.25,0.0106,0.0414,0.0086,0.0192
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-02-27,0.0235,0.0116,2.02586206896552,0.25,1,0.0012,0.0223,0.001,0.0106
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-03-27,0.011,0.006,1.83333333333333,0,0.5,0,0.011,0,0.006
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-04-24,0.0066,0.003,2.2,0,0.5,9e-04,0.0057,5e-04,0.0025
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-05-22,0.0022,0.001,2.2,0,0,0,0.0022,0,0.001
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-06-19,0.0011,5e-04,2.2,0,0,0,0.0011,0,5e-04
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-07-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-04-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-05-20,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-06-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Total Market",2024-07-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2022-08-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2022-09-12,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2022-10-10,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2022-11-07,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2022-12-05,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-01-02,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-01-30,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-02-27,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-03-27,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-04-24,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-05-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-06-19,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-07-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-04-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-05-20,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-06-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer A",2024-07-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2022-08-15,0.44,0.205,2.14634146341463,31.75,32.25,0.0443,0.3957,0.0235,0.1815
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2022-09-12,0.4397,0.2035,2.16068796068796,31.25,31.25,0.0315,0.4082,0.016,0.1875
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2022-10-10,0.3216,0.165,1.94909090909091,30,29.75,0.0947,0.2269,0.0605,0.1045
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2022-11-07,0.163,0.0885,1.84180790960452,22.25,22.25,0.0644,0.0986,0.041,0.0475
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2022-12-05,0.087,0.047,1.85106382978723,14,15.25,0.0211,0.0659,0.016,0.031
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-01-02,0.0549,0.0285,1.92631578947368,9.25,10,0.0164,0.0385,0.011,0.0175
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-01-30,0.0181,0.009,2.01111111111111,4.75,5.75,0.0043,0.0138,0.003,0.006
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-02-27,0.0074,0.0035,2.11428571428571,1.25,1.75,6e-04,0.0068,5e-04,0.003
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-03-27,0.0057,0.0025,2.28,0.75,0.75,0,0.0057,0,0.0025
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-04-24,0.0066,0.003,2.2,0.25,0.5,9e-04,0.0057,5e-04,0.0025
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-05-22,0.0022,0.001,2.2,0,0,0,0.0022,0,0.001
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-06-19,0.0011,5e-04,2.2,0,0,0,0.0011,0,5e-04
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-07-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-04-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-05-20,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-06-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN APFEL PET 0.5 Liter","Karatea","GRUEN APFEL","0.5","PET","Retailer B",2024-07-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2022-08-15,7.4792,3.4765,2.15135912555731,19.75,11,0.5056,6.9736,0.2638,3.2127
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2022-09-12,5.0438,2.3535,2.14310601232207,18,9.75,0.4763,4.5675,0.2443,2.1092
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2022-10-10,1.4228,0.6588,2.15968427443837,15.5,8.5,0.0874,1.3354,0.0468,0.612
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2022-11-07,0.5454,0.2574,2.11888111888112,8.25,6.5,0.0703,0.4751,0.0396,0.2178
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2022-12-05,0.3091,0.1549,1.99548095545513,4.25,4.25,0.0477,0.2614,0.0318,0.1231
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-01-02,0.129,0.066,1.95454545454545,2.5,3.75,0.0298,0.0992,0.0213,0.0447
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-01-30,0.0512,0.0242,2.11570247933884,1,1.5,0.0053,0.0459,0.0041,0.0201
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-02-27,0.0203,0.0096,2.11458333333333,0,0.75,0.0018,0.0185,0.0015,0.0081
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-03-27,0.0063,0.003,2.1,0,0,0,0.0063,0,0.003
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-04-24,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-05-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-06-19,0.0023,0.001,2.3,0,0,0,0.0023,0,0.001
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-07-17,0.0024,0.001,2.4,0,0,0,0.0024,0,0.001
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-04-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-05-20,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-06-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Total Market",2024-07-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2022-08-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2022-09-12,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2022-10-10,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2022-11-07,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2022-12-05,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-01-02,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-01-30,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-02-27,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-03-27,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-04-24,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-05-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-06-19,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-07-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-11-06,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2023-12-04,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-01-01,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-01-29,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-02-26,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-03-25,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-04-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-05-20,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-06-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer A",2024-07-15,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2022-08-15,1.3633,0.634,2.15031545741325,52.25,50.25,0.0684,1.2949,0.0385,0.5955
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2022-09-12,0.9263,0.4315,2.14669756662804,46.75,46.5,0.0797,0.8466,0.042,0.3895
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2022-10-10,0.4434,0.2055,2.15766423357664,36,35,0.0326,0.4108,0.017,0.1885
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2022-11-07,0.2041,0.097,2.10412371134021,26,25.5,0.0321,0.172,0.018,0.079
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2022-12-05,0.0949,0.0475,1.99789473684211,15.25,15.75,0.0234,0.0715,0.0145,0.033
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-01-02,0.0149,0.008,1.8625,5.75,6.5,0.0038,0.0111,0.003,0.005
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-01-30,0.0063,0.003,2.1,1,1.5,6e-04,0.0057,5e-04,0.0025
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-02-27,0.0057,0.003,1.9,0.5,0.75,0.0012,0.0045,0.001,0.002
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-03-27,0.0011,5e-04,2.2,0.25,0.75,0,0.0011,0,5e-04
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-04-24,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-05-22,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-06-19,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-07-17,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-08-14,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-09-11,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-10-09,0,0,0,0,0,0,0,0,0
"Karatea GRUEN GOJIBEERE PET 0.5 Liter","Karatea","GRUEN GOJIBEERE","0.5","PET","Retailer B",2023-11-06,0,0,0,0,0,0,0,0,0
